field_1,Node,field_3,field_4,field_5,id,n,distance,feature_x,feature_y,nearest_x,nearest_y
true,1173,0,12.300482000000001,44.944896999999997,,1,0.000011969394713,12.300482000000001,44.944896999999997,12.300492266799417,44.944890847013767
true,1174,0,12.371664000000001,44.845230000000001,,1,0.000018985042076,12.371664000000001,44.845230000000001,12.371646456523782,44.845222743398537
true,1175,0,12.326312000000000,44.894320999999998,,1,0.000029987070606,12.326312000000000,44.894320999999998,12.326337636392182,44.894336556342736
true,1176,0,12.328166000000000,44.883780999999999,,1,0.000000306504301,12.328166000000000,44.883780999999999,12.328166220051871,44.883781213358994
true,1177,0,12.391752000000000,44.817390000000003,,1,0.000063455222733,12.391752000000000,44.817390000000003,12.391780385760752,44.817446752214749
true,1178,0,12.373034000000001,44.842700999999998,,1,0.000000365870876,12.373034000000001,44.842700999999998,12.373034304489199,44.842701202849270
true,1180,0,12.327303000000001,44.891041000000001,,1,0.000045748770055,12.327303000000001,44.891041000000001,12.327257255102419,44.891041595236729
true,1181,0,12.323278000000000,44.926659000000001,,1,0.000000563248529,12.323278000000000,44.926659000000001,12.323278467607835,44.926658686006661
true,1182,0,12.374530999999999,44.840187000000000,,1,0.000000167835900,12.374530999999999,44.840187000000000,12.374530844670856,44.840186936425269
true,1183,0,12.318254000000000,44.913302999999999,,1,0.000000189410425,12.318254000000000,44.913302999999999,12.318254159246612,44.913302897448425
true,1184,0,12.346166999999999,44.873275999999997,,1,0.000089889955322,12.346166999999999,44.873275999999997,12.346135741810262,44.873191719933303
true,1185,0,12.327242999999999,44.889935000000001,,1,0.000000144002248,12.327242999999999,44.889935000000001,12.327242856009940,44.889935001873610
true,1186,0,12.311541000000000,44.937835999999997,,1,0.000000329803504,12.311541000000000,44.937835999999997,12.311540983345742,44.937835670617261
true,1187,0,12.319929000000000,44.922058000000000,,1,0.000023890494427,12.319929000000000,44.922058000000000,12.319951101064056,44.922048928137364
true,1188,0,12.324346000000000,44.931759000000000,,1,0.000013837281561,12.324346000000000,44.931759000000000,12.324333198814852,44.931753746427901
true,1189,0,12.301647000000001,44.946747000000002,,1,0.000006504739119,12.301647000000001,44.946747000000002,12.301652446636018,44.946743443908453
true,1190,0,12.310031000000000,44.937843000000001,,1,0.000019303211046,12.310031000000000,44.937843000000001,12.310031340287827,44.937862300211421
true,1191,0,12.360764000000000,44.865147000000000,,1,0.000000576281182,12.360764000000000,44.865147000000000,12.360763550000000,44.865146639999999
true,1192,0,12.371257000000000,44.846164999999999,,1,0.000000292005238,12.371257000000000,44.846164999999999,12.371256742969701,44.846164861426971
